"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rattus_norvegicus_chr17.trna3878-ThrAGT:tRNA",563.986466950403,2.38544724631734,0.28235633637919,98.2044078606663,3.78047212732937e-21,1.37987232647522e-18
"Rattus_norvegicus_chr4.trna1750-CysGCA:tRNA",222.461138081124,2.42140840174078,0.272888084063743,92.2999174006584,7.02262346392776e-20,5.24308059378632e-18
"Rattus_norvegicus_chr1.trna14184-ThrAGT:tRNA",162.415766081051,3.02207112576587,0.344732762280082,92.2544690054261,7.18230218326893e-20,5.24308059378632e-18
"Rattus_norvegicus_chr10.trna10836-ThrAGT:tRNA",162.415766081051,3.02207112576587,0.344732762280082,92.2544690054261,7.18230218326893e-20,5.24308059378632e-18
"Rattus_norvegicus_chr10.trna2456-ThrAGT:tRNA",162.415766081051,3.02207112576587,0.344732762280082,92.2544690054261,7.18230218326893e-20,5.24308059378632e-18
"Rattus_norvegicus_chr17.trna1648-SerTGA:tRNA",31341.801693905,-1.22926727713597,0.171136112247453,61.2322737771771,3.20580734588632e-13,1.95019946874751e-11
"Rattus_norvegicus_chr17.trna820-LysCTT:tRNA",332.892683523434,1.94155143623141,0.29203026645546,59.5200751385177,7.44342343628309e-13,3.88121364891904e-11
"Rattus_norvegicus_chr5.trna491-SerAGA:tRNA",28743.9041972575,-1.47148053143989,0.21268905288904,56.4357070407053,3.39124784365452e-12,1.54725682866737e-10
"Rattus_norvegicus_chr17.trna1642-SerAGA:tRNA",30684.7425291014,-1.3708203112567,0.197738194188641,55.4837873467649,5.41374474126408e-12,2.19557425617932e-10
"Rattus_norvegicus_chr17.trna3843-ThrAGT:tRNA",130.161566058618,1.18445195801758,0.185481430743127,54.9657644980156,6.98261569413722e-12,2.54865472836008e-10
"Rattus_norvegicus_chr10.trna1308-ValAAC:tRNA",18855.9211236218,1.13927048478358,0.169942526589342,53.6595016153153,1.32626156567967e-11,3.45775336766485e-10
"Rattus_norvegicus_chr10.trna1314-ValAAC:tRNA",18855.9211236218,1.13927048478358,0.169942526589342,53.6595016153153,1.32626156567967e-11,3.45775336766485e-10
"Rattus_norvegicus_chr2.trna9183-ValAAC:tRNA",18855.9211236218,1.13927048478358,0.169942526589342,53.6595016153153,1.32626156567967e-11,3.45775336766485e-10
"Rattus_norvegicus_chr3.trna10806-ValAAC:tRNA",18855.9211236218,1.13927048478358,0.169942526589342,53.6595016153153,1.32626156567967e-11,3.45775336766485e-10
"Rattus_norvegicus_chr17.trna1586-SerAGA:tRNA",28375.5342564004,-1.50886115698028,0.224417647567523,53.3344516644977,1.55575156398177e-11,3.78566213902232e-10
"Rattus_norvegicus_chr17.trna3896-SerTGA:tRNA",28343.2698599585,-1.50925389971386,0.225320158887982,53.1484101031813,1.70453881207083e-11,3.88847916503659e-10
"Rattus_norvegicus_chr10.trna2455-SerAGA:tRNA",28196.56192013,-1.51511052675663,0.226854791269168,52.8774295602084,1.94705975873999e-11,4.18045183494174e-10
"Rattus_norvegicus_chr1.trna16829-LeuTAA:tRNA",18220.9658007672,-1.65092895360803,0.260047929887179,49.9200873436944,8.30846468729816e-11,1.68477200603546e-09
"Rattus_norvegicus_chr1.trna10113-ArgTCT:tRNA",8376.89014508922,-1.30046539825845,0.191408720180552,48.859353088133,1.39756102835163e-10,2.68478829130708e-09
"Rattus_norvegicus_chr14.trna2730-ArgTCT:tRNA",8329.4576615071,-1.324609154294,0.196136871551448,48.2100763623791,1.92117702307346e-10,3.50614806710906e-09
"Rattus_norvegicus_chr17.trna1626-SerGCT:tRNA",894.494360796315,-1.69821046254715,0.250066752759667,48.0380778819006,2.09011742300007e-10,3.63282313997631e-09
"Rattus_norvegicus_chr10.trna10827-ArgTCT:tRNA",8325.6765065028,-1.33040862547838,0.198351692344926,47.5499069468535,2.65488150405486e-10,4.40468976809102e-09
"Rattus_norvegicus_chr17.trna1650-ArgTCT:tRNA",8384.95701656168,-1.33953255626104,0.200761697632969,46.9363664079669,3.58563518866466e-10,5.69024714722869e-09
"Rattus_norvegicus_chr17.trna3822-ThrCGT:tRNA",42.1066660512756,1.75684685515201,0.314548041478591,46.2359359845576,5.05277104716685e-10,7.68442263423292e-09
"Rattus_norvegicus_chr17.trna3858-IleAAT:tRNA",7742.02786213342,-1.23076484717323,0.190694061183153,45.7782143045026,6.32194221524257e-10,9.23003563425415e-09
"Rattus_norvegicus_chr10.trna10837-IleAAT:tRNA",8579.8692975503,-1.40756048257445,0.214176314895335,44.9855558338606,9.31833434939153e-10,1.0971587217832e-08
"Rattus_norvegicus_chr10.trna2454-IleAAT:tRNA",8579.8692975503,-1.40756048257445,0.214176314895335,44.9855558338606,9.31833434939153e-10,1.0971587217832e-08
"Rattus_norvegicus_chr17.trna1602-IleAAT:tRNA",8579.8692975503,-1.40756048257445,0.214176314895335,44.9855558338606,9.31833434939153e-10,1.0971587217832e-08
"Rattus_norvegicus_chr17.trna1652-IleAAT:tRNA",8579.8692975503,-1.40756048257445,0.214176314895335,44.9855558338606,9.31833434939153e-10,1.0971587217832e-08
"Rattus_norvegicus_chr2.trna5727-IleAAT:tRNA",8579.8692975503,-1.40756048257445,0.214176314895335,44.9855558338606,9.31833434939153e-10,1.0971587217832e-08
"Rattus_norvegicus_chr6.trna3889-IleAAT:tRNA",8579.8692975503,-1.40756048257445,0.214176314895335,44.9855558338606,9.31833434939153e-10,1.0971587217832e-08
"Rattus_norvegicus_chrUn.trna406-LysCTT:tRNA",21.1984177223506,2.00469998437134,0.332645536999949,44.4627524523879,1.20346033394886e-09,1.37269694341042e-08
"Rattus_norvegicus_chr1.trna10567-SerGCT:tRNA",221278.946889819,-1.64326738481993,0.268614189511858,44.0596353569135,1.46579641942386e-09,1.62125967602943e-08
"Rattus_norvegicus_chr10.trna10835-SerGCT:tRNA",218406.110371654,-1.67122550367478,0.276113785863351,43.0656435404599,2.38327671836387e-09,2.41095634628816e-08
"Rattus_norvegicus_chr17.trna3899-SerGCT:tRNA",218406.110371654,-1.67122550367478,0.276113785863351,43.0656435404599,2.38327671836387e-09,2.41095634628816e-08
"Rattus_norvegicus_chr3.trna8934-SerGCT:tRNA",218406.110371654,-1.67122550367478,0.276113785863351,43.0656435404599,2.38327671836387e-09,2.41095634628816e-08
"Rattus_norvegicus_chr17.trna1635-SerGCT:tRNA",218347.961720345,-1.67286770223814,0.276490972767922,43.0141945163939,2.44398314555238e-09,2.41095634628816e-08
"Rattus_norvegicus_chr16.trna1087-GluTTC:tRNA",21.3227348973855,3.18382174655488,0.500103469635824,41.433456102163,5.29152877484857e-09,5.08265263899929e-08
"Rattus_norvegicus_chr17.trna1627-ThrAGT:tRNA",11.7990325532241,2.33058805901048,0.488255937746895,40.0999900082356,1.01475565810018e-08,9.49707218478372e-08
"Rattus_norvegicus_chr10.trna12028-LysCTT:tRNA",3847.5060768181,1.82421257004747,0.304213006993176,39.1827517500461,1.58762796946685e-08,1.23294512522426e-07
"Rattus_norvegicus_chr10.trna12844-LysCTT:tRNA",3847.5060768181,1.82421257004747,0.304213006993176,39.1827517500461,1.58762796946685e-08,1.23294512522426e-07
"Rattus_norvegicus_chr10.trna12848-LysCTT:tRNA",3847.5060768181,1.82421257004747,0.304213006993176,39.1827517500461,1.58762796946685e-08,1.23294512522426e-07
"Rattus_norvegicus_chr10.trna12849-LysCTT:tRNA",3847.5060768181,1.82421257004747,0.304213006993176,39.1827517500461,1.58762796946685e-08,1.23294512522426e-07
"Rattus_norvegicus_chr10.trna453-LysCTT:tRNA",3847.5060768181,1.82421257004747,0.304213006993176,39.1827517500461,1.58762796946685e-08,1.23294512522426e-07
"Rattus_norvegicus_chr2.trna4127-LysCTT:tRNA",3847.5060768181,1.82421257004747,0.304213006993176,39.1827517500461,1.58762796946685e-08,1.23294512522426e-07
"Rattus_norvegicus_chr2.trna7263-LysCTT:tRNA",3847.5060768181,1.82421257004747,0.304213006993176,39.1827517500461,1.58762796946685e-08,1.23294512522426e-07
