"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rattus_norvegicus_chr1.trna14184-ThrAGT:tRNA",162.415766081051,1.78386110863295,0.345437523018028,5.16406293400806,2.41646391229106e-07,2.87559205562636e-05
"Rattus_norvegicus_chr10.trna10836-ThrAGT:tRNA",162.415766081051,1.78386110863295,0.345437523018028,5.16406293400806,2.41646391229106e-07,2.87559205562636e-05
"Rattus_norvegicus_chr10.trna2456-ThrAGT:tRNA",162.415766081051,1.78386110863295,0.345437523018028,5.16406293400806,2.41646391229106e-07,2.87559205562636e-05
"Rattus_norvegicus_chr4.trna1750-CysGCA:tRNA",222.461138081124,1.27259921116997,0.273486209839967,4.65324819088554,3.26746563248369e-06,0.000143721365178747
"Rattus_norvegicus_chrUn.trna406-LysCTT:tRNA",21.1984177223506,1.52025798281316,0.332282987508842,4.57519054529598,4.75786753554094e-06,0.000143721365178747
"Rattus_norvegicus_chr10.trna12028-LysCTT:tRNA",3847.5060768181,1.3857059968229,0.304203041292157,4.5552009964689,5.23355111295157e-06,0.000143721365178747
"Rattus_norvegicus_chr10.trna12844-LysCTT:tRNA",3847.5060768181,1.3857059968229,0.304203041292157,4.5552009964689,5.23355111295157e-06,0.000143721365178747
"Rattus_norvegicus_chr10.trna12848-LysCTT:tRNA",3847.5060768181,1.3857059968229,0.304203041292157,4.5552009964689,5.23355111295157e-06,0.000143721365178747
"Rattus_norvegicus_chr10.trna12849-LysCTT:tRNA",3847.5060768181,1.3857059968229,0.304203041292157,4.5552009964689,5.23355111295157e-06,0.000143721365178747
"Rattus_norvegicus_chr10.trna453-LysCTT:tRNA",3847.5060768181,1.3857059968229,0.304203041292157,4.5552009964689,5.23355111295157e-06,0.000143721365178747
"Rattus_norvegicus_chr2.trna4127-LysCTT:tRNA",3847.5060768181,1.3857059968229,0.304203041292157,4.5552009964689,5.23355111295157e-06,0.000143721365178747
"Rattus_norvegicus_chr2.trna7263-LysCTT:tRNA",3847.5060768181,1.3857059968229,0.304203041292157,4.5552009964689,5.23355111295157e-06,0.000143721365178747
"Rattus_norvegicus_chr7.trna3002-LysCTT:tRNA",3847.5060768181,1.3857059968229,0.304203041292157,4.5552009964689,5.23355111295157e-06,0.000143721365178747
"Rattus_norvegicus_chr17.trna1604-TyrGTA:tRNA",52.4159053995541,1.25731376072047,0.278014752950186,4.52247137023607,6.11217560382694e-06,0.000146642044772018
"Rattus_norvegicus_chr17.trna1606-TyrGTA:tRNA",52.4812372117821,1.25729450361556,0.278114953915591,4.52077274491738,6.16143045260581e-06,0.000146642044772018
"Rattus_norvegicus_chr6.trna7599-TyrGTA:tRNA",317.031801992431,1.21803266904568,0.300048535176665,4.05945214272923,4.91879875268181e-05,0.00109750697169213
"Rattus_norvegicus_chr4.trna3883-AlaAGC:tRNA",2.9864600322058,4.31193760819378,1.06669426179847,4.04233693066254,5.29211151530119e-05,0.00110045347129046
"Rattus_norvegicus_chr15.trna876-TyrGTA:tRNA",320.190925006012,1.1966888269605,0.296854308184676,4.03123281005585,5.54850489726283e-05,0.00110045347129046
"Rattus_norvegicus_chr2.trna2056-TyrGTA:tRNA",320.869996744768,1.19191159549378,0.297052550034393,4.01246040593079,6.00891599460605e-05,0.00112904368951282
"Rattus_norvegicus_chr13.trna3806-GluCTC:tRNA",229.802269570448,0.823604430645013,0.209368773327113,3.9337500886927,8.36307372483276e-05,0.00146797259700725
"Rattus_norvegicus_chr16.trna1087-GluTTC:tRNA",21.3227348973855,1.97801593239234,0.50381800830188,3.92605246299005,8.63513292357209e-05,0.00146797259700725
"Rattus_norvegicus_chr1.trna10113-ArgTCT:tRNA",8376.89014508922,-0.726846171485289,0.191306925005913,-3.79937198542511,0.000145063219572604,0.00217263055425005
"Rattus_norvegicus_chr6.trna6097-LysCTT:tRNA",5368.02711162426,1.20996496736836,0.318606705385556,3.79767577679869,0.000146059196924373,0.00217263055425005
"Rattus_norvegicus_chr8.trna6301-LysCTT:tRNA",5368.02711162426,1.20996496736836,0.318606705385556,3.79767577679869,0.000146059196924373,0.00217263055425005
"Rattus_norvegicus_chr2.trna2055-TyrGTA:tRNA",33.1134200770816,1.41368145298192,0.373601259036252,3.78393118007332,0.000154370525233836,0.00220441110033917
"Rattus_norvegicus_chr17.trna1648-SerTGA:tRNA",31341.801693905,-0.645384130261796,0.171104877658594,-3.77186284279711,0.000162033320415674,0.00222484213032291
"Rattus_norvegicus_chr14.trna2730-ArgTCT:tRNA",8329.4576615071,-0.737069051588835,0.196034967914646,-3.75988559301194,0.000169991079215245,0.00224765982517935
"Rattus_norvegicus_chr10.trna10827-ArgTCT:tRNA",8325.6765065028,-0.74010445966013,0.198250437547459,-3.73317945128347,0.000189077781740927,0.00241074171719682
"Rattus_norvegicus_chr17.trna3878-ThrAGT:tRNA",563.986466950403,1.04575937592333,0.282667199867277,3.6996134550254,0.000215928095253149,0.00265814931053015
"Rattus_norvegicus_chr17.trna1650-ArgTCT:tRNA",8384.95701656168,-0.739567139822434,0.200661324113138,-3.6856486574635,0.000228120878498394,0.00271463845413089
"Rattus_norvegicus_chr5.trna491-SerAGA:tRNA",28743.9041972575,-0.777246628447169,0.212656226227669,-3.65494414264199,0.000257237978106038,0.00290236861460823
"Rattus_norvegicus_chr1.trna16829-LeuTAA:tRNA",18220.9658007672,-0.94953713679585,0.260001208321696,-3.6520489382534,0.000260156290385052,0.00290236861460823
"Rattus_norvegicus_chr1.trna16347-GluCTC:tRNA",6433.57616146265,1.2228989923602,0.340363532617215,3.59292014322672,0.000326992822989951,0.00291841094518531
"Rattus_norvegicus_chr10.trna11370-GluCTC:tRNA",6433.57616146265,1.2228989923602,0.340363532617215,3.59292014322672,0.000326992822989951,0.00291841094518531
"Rattus_norvegicus_chr13.trna2187-GluCTC:tRNA",6433.57616146265,1.2228989923602,0.340363532617215,3.59292014322672,0.000326992822989951,0.00291841094518531
"Rattus_norvegicus_chr13.trna3809-GluCTC:tRNA",6433.57616146265,1.2228989923602,0.340363532617215,3.59292014322672,0.000326992822989951,0.00291841094518531
"Rattus_norvegicus_chr13_random.trna22-GluCTC:tRNA",6433.57616146265,1.2228989923602,0.340363532617215,3.59292014322672,0.000326992822989951,0.00291841094518531
"Rattus_norvegicus_chr13_random.trna25-GluCTC:tRNA",6433.57616146265,1.2228989923602,0.340363532617215,3.59292014322672,0.000326992822989951,0.00291841094518531
"Rattus_norvegicus_chr17.trna1684-GluCTC:tRNA",6433.57616146265,1.2228989923602,0.340363532617215,3.59292014322672,0.000326992822989951,0.00291841094518531
"Rattus_norvegicus_chr2.trna7260-GluCTC:tRNA",6433.57616146265,1.2228989923602,0.340363532617215,3.59292014322672,0.000326992822989951,0.00291841094518531
"Rattus_norvegicus_chr10.trna2455-SerAGA:tRNA",28196.56192013,-0.81110048770101,0.226822554767596,-3.5759251919725,0.000348991446661056,0.00294951260606292
"Rattus_norvegicus_chr17.trna3896-SerTGA:tRNA",28343.2698599585,-0.805482955177449,0.225287962123032,-3.5753484011612,0.000349761804008348,0.00294951260606292
"Rattus_norvegicus_chr17.trna1586-SerAGA:tRNA",28375.5342564004,-0.799294382277512,0.22438526922826,-3.5621517625759,0.000367827640264419,0.00294951260606292
"Rattus_norvegicus_chr1.trna10567-SerGCT:tRNA",221278.946889819,-0.952654536596264,0.268610579278388,-3.54660095352735,0.000390235194904771,0.00294951260606292
"Rattus_norvegicus_chr10.trna1308-ValAAC:tRNA",18855.9211236218,0.601990464790482,0.169940805419506,3.54235384082382,0.000396573123504258,0.00294951260606292
"Rattus_norvegicus_chr10.trna1314-ValAAC:tRNA",18855.9211236218,0.601990464790482,0.169940805419506,3.54235384082382,0.000396573123504258,0.00294951260606292
"Rattus_norvegicus_chr2.trna9183-ValAAC:tRNA",18855.9211236218,0.601990464790482,0.169940805419506,3.54235384082382,0.000396573123504258,0.00294951260606292
"Rattus_norvegicus_chr3.trna10806-ValAAC:tRNA",18855.9211236218,0.601990464790482,0.169940805419506,3.54235384082382,0.000396573123504258,0.00294951260606292
"Rattus_norvegicus_chr10.trna10835-SerGCT:tRNA",218406.110371654,-0.966015631112561,0.276110147588177,-3.49866036996724,0.000467601791274562,0.00314186340662388
