"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rattus_norvegicus_chr4.trna1750-CysGCA:tRNA",222.461138081124,2.42140840174078,0.272888084063743,8.87326542691829,7.10317656495005e-19,1.68303389694147e-16
"Rattus_norvegicus_chr1.trna14184-ThrAGT:tRNA",162.415766081051,3.02207112576587,0.344732762280082,8.76641693634722,1.84442070897695e-18,1.68303389694147e-16
"Rattus_norvegicus_chr10.trna10836-ThrAGT:tRNA",162.415766081051,3.02207112576587,0.344732762280082,8.76641693634722,1.84442070897695e-18,1.68303389694147e-16
"Rattus_norvegicus_chr10.trna2456-ThrAGT:tRNA",162.415766081051,3.02207112576587,0.344732762280082,8.76641693634722,1.84442070897695e-18,1.68303389694147e-16
"Rattus_norvegicus_chr17.trna3878-ThrAGT:tRNA",563.986466950403,2.38544724631734,0.28235633637919,8.44835740861084,2.9542978958118e-17,2.15663746394261e-15
"Rattus_norvegicus_chr17.trna1648-SerTGA:tRNA",31341.801693905,-1.22926727713597,0.171136112247453,-7.18298003263346,6.82080655426392e-13,4.14932398717722e-11
"Rattus_norvegicus_chr17.trna1642-SerAGA:tRNA",30684.7425291014,-1.3708203112567,0.197738194188641,-6.93250141623596,4.13463408210052e-12,2.08315672146101e-10
"Rattus_norvegicus_chr5.trna491-SerAGA:tRNA",28743.9041972575,-1.47148053143989,0.21268905288904,-6.91845918467444,4.56582295114742e-12,2.08315672146101e-10
"Rattus_norvegicus_chr1.trna10113-ArgTCT:tRNA",8376.89014508922,-1.30046539825845,0.191408720180552,-6.79418052130407,1.08929918714531e-11,4.06379580924244e-10
"Rattus_norvegicus_chr17.trna1626-SerGCT:tRNA",894.494360796315,-1.69821046254715,0.250066752759667,-6.79102857059634,1.11336871486094e-11,4.06379580924244e-10
"Rattus_norvegicus_chr14.trna2730-ArgTCT:tRNA",8329.4576615071,-1.324609154294,0.196136871551448,-6.75349384241885,1.44326633188269e-11,4.27678710308464e-10
"Rattus_norvegicus_chr17.trna1586-SerAGA:tRNA",28375.5342564004,-1.50886115698028,0.224417647567523,-6.72345144570813,1.7746963995661e-11,4.27678710308464e-10
"Rattus_norvegicus_chr10.trna10827-ArgTCT:tRNA",8325.6765065028,-1.33040862547838,0.198351692344926,-6.70732177653846,1.9822883441937e-11,4.27678710308464e-10
"Rattus_norvegicus_chr10.trna1308-ValAAC:tRNA",18855.9211236218,1.13927048478358,0.169942526589342,6.70385751964589,2.02988195564116e-11,4.27678710308464e-10
"Rattus_norvegicus_chr10.trna1314-ValAAC:tRNA",18855.9211236218,1.13927048478358,0.169942526589342,6.70385751964589,2.02988195564116e-11,4.27678710308464e-10
"Rattus_norvegicus_chr2.trna9183-ValAAC:tRNA",18855.9211236218,1.13927048478358,0.169942526589342,6.70385751964589,2.02988195564116e-11,4.27678710308464e-10
"Rattus_norvegicus_chr3.trna10806-ValAAC:tRNA",18855.9211236218,1.13927048478358,0.169942526589342,6.70385751964589,2.02988195564116e-11,4.27678710308464e-10
"Rattus_norvegicus_chr17.trna3896-SerTGA:tRNA",28343.2698599585,-1.50925389971386,0.225320158887982,-6.69826395988025,2.10910048919242e-11,4.27678710308464e-10
"Rattus_norvegicus_chr10.trna2455-SerAGA:tRNA",28196.56192013,-1.51511052675663,0.226854791269168,-6.67876802724839,2.40959214350155e-11,4.59732505173576e-10
"Rattus_norvegicus_chr17.trna1650-ArgTCT:tRNA",8384.95701656168,-1.33953255626104,0.200761697632969,-6.67225159009147,2.51908222012918e-11,4.59732505173576e-10
"Rattus_norvegicus_chr17.trna820-LysCTT:tRNA",332.892683523434,1.94155143623141,0.29203026645546,6.64845962645291,2.96176195578225e-11,5.14782435171677e-10
"Rattus_norvegicus_chr10.trna10837-IleAAT:tRNA",8579.8692975503,-1.40756048257445,0.214176314895335,-6.57197077679809,4.96536098839319e-11,6.71243244727228e-10
"Rattus_norvegicus_chr10.trna2454-IleAAT:tRNA",8579.8692975503,-1.40756048257445,0.214176314895335,-6.57197077679809,4.96536098839319e-11,6.71243244727228e-10
"Rattus_norvegicus_chr17.trna1602-IleAAT:tRNA",8579.8692975503,-1.40756048257445,0.214176314895335,-6.57197077679809,4.96536098839319e-11,6.71243244727228e-10
"Rattus_norvegicus_chr17.trna1652-IleAAT:tRNA",8579.8692975503,-1.40756048257445,0.214176314895335,-6.57197077679809,4.96536098839319e-11,6.71243244727228e-10
"Rattus_norvegicus_chr2.trna5727-IleAAT:tRNA",8579.8692975503,-1.40756048257445,0.214176314895335,-6.57197077679809,4.96536098839319e-11,6.71243244727228e-10
"Rattus_norvegicus_chr6.trna3889-IleAAT:tRNA",8579.8692975503,-1.40756048257445,0.214176314895335,-6.57197077679809,4.96536098839319e-11,6.71243244727228e-10
"Rattus_norvegicus_chr17.trna3858-IleAAT:tRNA",7742.02786213342,-1.23076484717323,0.190694061183153,-6.45413307334799,1.08840141558433e-10,1.41880898817243e-09
"Rattus_norvegicus_chr17.trna3843-ThrAGT:tRNA",130.161566058618,1.18445195801758,0.185481430743127,6.38582500292402,1.70475864816392e-10,2.1456445054477e-09
"Rattus_norvegicus_chr16.trna1087-GluTTC:tRNA",21.3227348973855,3.18382174655488,0.500103469635824,6.36632605023386,1.93609642684602e-10,2.35558398599599e-09
"Rattus_norvegicus_chr1.trna16829-LeuTAA:tRNA",18220.9658007672,-1.65092895360803,0.260047929887179,-6.34855641544344,2.17344733889693e-10,2.55905896353993e-09
"Rattus_norvegicus_chr1.trna10567-SerGCT:tRNA",221278.946889819,-1.64326738481993,0.268614189511858,-6.11757475584655,9.50101941691982e-10,1.08371002724242e-08
"Rattus_norvegicus_chr10.trna10835-SerGCT:tRNA",218406.110371654,-1.67122550367478,0.276113785863351,-6.05266954871234,1.42464923243011e-09,1.46537070065196e-08
"Rattus_norvegicus_chr17.trna3899-SerGCT:tRNA",218406.110371654,-1.67122550367478,0.276113785863351,-6.05266954871234,1.42464923243011e-09,1.46537070065196e-08
"Rattus_norvegicus_chr3.trna8934-SerGCT:tRNA",218406.110371654,-1.67122550367478,0.276113785863351,-6.05266954871234,1.42464923243011e-09,1.46537070065196e-08
"Rattus_norvegicus_chr17.trna1635-SerGCT:tRNA",218347.961720345,-1.67286770223814,0.276490972767922,-6.05035197168008,1.44529712941015e-09,1.46537070065196e-08
"Rattus_norvegicus_chrUn.trna406-LysCTT:tRNA",21.1984177223506,2.00469998437134,0.332645536999949,6.02653503922298,1.67512009173775e-09,1.63535065009991e-08
"Rattus_norvegicus_chr10.trna12028-LysCTT:tRNA",3847.5060768181,1.82421257004747,0.304213006993176,5.99649761224177,2.01618573299988e-09,1.63535065009991e-08
"Rattus_norvegicus_chr10.trna12844-LysCTT:tRNA",3847.5060768181,1.82421257004747,0.304213006993176,5.99649761224177,2.01618573299988e-09,1.63535065009991e-08
"Rattus_norvegicus_chr10.trna12848-LysCTT:tRNA",3847.5060768181,1.82421257004747,0.304213006993176,5.99649761224177,2.01618573299988e-09,1.63535065009991e-08
"Rattus_norvegicus_chr10.trna12849-LysCTT:tRNA",3847.5060768181,1.82421257004747,0.304213006993176,5.99649761224177,2.01618573299988e-09,1.63535065009991e-08
"Rattus_norvegicus_chr10.trna453-LysCTT:tRNA",3847.5060768181,1.82421257004747,0.304213006993176,5.99649761224177,2.01618573299988e-09,1.63535065009991e-08
"Rattus_norvegicus_chr2.trna4127-LysCTT:tRNA",3847.5060768181,1.82421257004747,0.304213006993176,5.99649761224177,2.01618573299988e-09,1.63535065009991e-08
"Rattus_norvegicus_chr2.trna7263-LysCTT:tRNA",3847.5060768181,1.82421257004747,0.304213006993176,5.99649761224177,2.01618573299988e-09,1.63535065009991e-08
"Rattus_norvegicus_chr7.trna3002-LysCTT:tRNA",3847.5060768181,1.82421257004747,0.304213006993176,5.99649761224177,2.01618573299988e-09,1.63535065009991e-08
"Rattus_norvegicus_chr4.trna6999-SerGCT:tRNA",3761.40851791104,-1.61428434886712,0.279950529392527,-5.766320043652,8.10211346117189e-09,6.42885089853856e-08
"Rattus_norvegicus_chr10.trna11369-LeuCAA:tRNA",13613.1835508488,-1.58510634734632,0.277106553604616,-5.72020519445383,1.06395482922419e-08,8.26262792908146e-08
"Rattus_norvegicus_chr17.trna1681-LeuCAA:tRNA",13598.3440209068,-1.59182093049183,0.279245687398482,-5.70043156376596,1.19504501630964e-08,9.01643882801731e-08
"Rattus_norvegicus_chr10.trna687-GlyCCC:tRNA",37215.0353412297,1.07281580519282,0.188384987355888,5.69480519785851,1.23512860657771e-08,9.01643882801731e-08
"Rattus_norvegicus_chr4.trna2763-GlyCCC:tRNA",37215.0353412297,1.07281580519282,0.188384987355888,5.69480519785851,1.23512860657771e-08,9.01643882801731e-08
"Rattus_norvegicus_chr17.trna1619-IleAAT:tRNA",49.8261272859792,-1.62578086091424,0.286159253017077,-5.68138490638715,1.33608411023592e-08,9.56217059286493e-08
"Rattus_norvegicus_chr10.trna4326-ArgCCT:tRNA",242.598812777527,-1.15738045588744,0.205324857607677,-5.63682580556758,1.73213164713235e-08,1.21582317539098e-07
"Rattus_norvegicus_chr17.trna3822-ThrCGT:tRNA",42.1066660512756,1.75684685515201,0.314548041478591,5.58530533807692,2.33289967380045e-08,1.60661958667389e-07
"Rattus_norvegicus_chr17.trna3871-IleAAT:tRNA",3925.38713977944,-1.37827621937851,0.248041154647999,-5.556643297095,2.75011959075303e-08,1.85887713078677e-07
"Rattus_norvegicus_chr17.trna3814-LeuCAA:tRNA",10299.993415312,-1.45778995397876,0.262543195029571,-5.55257184942296,2.81496953130907e-08,1.86811614350511e-07
"Rattus_norvegicus_chr17.trna1654-IleAAT:tRNA",5100.38257386563,-1.41949663545869,0.260055168729049,-5.45844423087648,4.80324681522796e-08,3.13068765635394e-07
"Rattus_norvegicus_chr20.trna3731-SerTGA:tRNA",19062.6432005562,-1.3793146108679,0.261189084747747,-5.28090449185512,1.28547691302851e-07,8.23156268869133e-07
"Rattus_norvegicus_chr17.trna3849-SerAGA:tRNA",1405.27185864765,-1.53858181364368,0.292971482047341,-5.25164361695473,1.50747924456822e-07,9.48672283219659e-07
"Rattus_norvegicus_chr10.trna12841-ArgCCG:tRNA",466.3535157794,-0.902968889916895,0.174818623854089,-5.16517559748413,2.40213303856722e-07,1.48606535436786e-06
"Rattus_norvegicus_chr15.trna875-ThrTGT:tRNA",3952.00845782729,1.40580254133239,0.272438965302812,5.16006416251749,2.46865222284741e-07,1.50176343556551e-06
"Rattus_norvegicus_chr11.trna2441-SerTGA:tRNA",6869.60454833147,-1.30055120331387,0.255170282745675,-5.09679728109294,3.45447902938539e-07,2.06702433725519e-06
"Rattus_norvegicus_chr13.trna3806-GluCTC:tRNA",229.802269570448,1.06555317411487,0.209885660701309,5.07682692831158,3.8379016160436e-07,2.25940982234825e-06
"Rattus_norvegicus_chr17.trna1661-SerGCT:tRNA",222.370421165862,-1.53537216570528,0.305021847752178,-5.03364653063386,4.81236654146626e-07,2.78811712323045e-06
"Rattus_norvegicus_chr7.trna9814-SerCGA:tRNA",6602.91536230405,-1.26423025696339,0.25265866917413,-5.00370820876958,5.62378625173784e-07,3.20731559669424e-06
"Rattus_norvegicus_chr13.trna2186-GlyTCC:tRNA",7652.62383391741,-0.688636696018268,0.138723955081653,-4.96407917156726,6.90277829440304e-07,3.52364107806656e-06
"Rattus_norvegicus_chr13.trna3805-GlyTCC:tRNA",7652.62383391741,-0.688636696018268,0.138723955081653,-4.96407917156726,6.90277829440304e-07,3.52364107806656e-06
"Rattus_norvegicus_chr1.trna16347-GluCTC:tRNA",6433.57616146265,1.6873474161582,0.340368573434138,4.95741248709822,7.14382026786097e-07,3.52364107806656e-06
"Rattus_norvegicus_chr10.trna11370-GluCTC:tRNA",6433.57616146265,1.6873474161582,0.340368573434138,4.95741248709822,7.14382026786097e-07,3.52364107806656e-06
"Rattus_norvegicus_chr13.trna2187-GluCTC:tRNA",6433.57616146265,1.6873474161582,0.340368573434138,4.95741248709822,7.14382026786097e-07,3.52364107806656e-06
"Rattus_norvegicus_chr13.trna3809-GluCTC:tRNA",6433.57616146265,1.6873474161582,0.340368573434138,4.95741248709822,7.14382026786097e-07,3.52364107806656e-06
"Rattus_norvegicus_chr13_random.trna22-GluCTC:tRNA",6433.57616146265,1.6873474161582,0.340368573434138,4.95741248709822,7.14382026786097e-07,3.52364107806656e-06
"Rattus_norvegicus_chr13_random.trna25-GluCTC:tRNA",6433.57616146265,1.6873474161582,0.340368573434138,4.95741248709822,7.14382026786097e-07,3.52364107806656e-06
"Rattus_norvegicus_chr17.trna1684-GluCTC:tRNA",6433.57616146265,1.6873474161582,0.340368573434138,4.95741248709822,7.14382026786097e-07,3.52364107806656e-06
"Rattus_norvegicus_chr2.trna7260-GluCTC:tRNA",6433.57616146265,1.6873474161582,0.340368573434138,4.95741248709822,7.14382026786097e-07,3.52364107806656e-06
"Rattus_norvegicus_chr17.trna1629-SerCGA:tRNA",2053.46436675544,-1.1399076126236,0.230417436216061,-4.94714128992703,7.53113131205443e-07,3.66515057186649e-06
"Rattus_norvegicus_chr6.trna6097-LysCTT:tRNA",5368.02711162426,1.57304564711995,0.318616874752244,4.93710713954853,7.92899163726521e-07,3.75854798389845e-06
"Rattus_norvegicus_chr8.trna6301-LysCTT:tRNA",5368.02711162426,1.57304564711995,0.318616874752244,4.93710713954853,7.92899163726521e-07,3.75854798389845e-06
